2026-09-20T09:43:57+00:00 watchdog v2 start pid 458412 guarding ^/bin/bash /root/night-20260919/gate12[.]sh (sclk guard 1; DC envelope guard: >= 1228 W once or >= 1200 W twice, from /root/night-20260919/gate12-smc.log)
2026-09-20T09:43:57+00:00 queue not running, watchdog exit
2026-09-20T10:43:26+00:00 card0:1445MHz/100%/0 card1:1445MHz/100%/0 card2:1540MHz/100%/0 card3:1540MHz/100%/0 DC:764W
2026-09-20T10:43:31+00:00 card0:1000MHz/4%/0 card1:1000MHz/1%/0 card2:1000MHz/5%/0 card3:1000MHz/1%/0 DC:355W
2026-09-20T10:43:36+00:00 card0:1730MHz/4%/0 card1:1730MHz/6%/0 card2:1000MHz/2%/0 card3:1730MHz/2%/0 DC:338W
2026-09-20T10:43:41+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:342W
2026-09-20T10:43:46+00:00 card0:1730MHz/100%/0 card1:1540MHz/100%/0 card2:1540MHz/100%/0 card3:1336MHz/100%/0 DC:742W
2026-09-20T10:43:51+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1540MHz/100%/0 card3:1445MHz/100%/0 DC:733W
2026-09-20T10:43:56+00:00 card0:1445MHz/100%/0 card1:1608MHz/100%/0 card2:1540MHz/100%/0 card3:1336MHz/100%/0 DC:744W
2026-09-20T10:44:01+00:00 card0:1445MHz/100%/0 card1:1336MHz/100%/0 card2:1445MHz/100%/0 card3:1445MHz/100%/0 DC:746W
2026-09-20T10:44:06+00:00 card0:1730MHz/100%/0 card1:1336MHz/100%/0 card2:1445MHz/100%/0 card3:1445MHz/100%/0 DC:746W
2026-09-20T10:44:11+00:00 card0:1730MHz/100%/0 card1:1445MHz/100%/0 card2:1540MHz/100%/0 card3:1336MHz/100%/0 DC:730W
2026-09-20T10:44:16+00:00 card0:1336MHz/100%/0 card1:1336MHz/100%/0 card2:1730MHz/100%/0 card3:1540MHz/100%/0 DC:747W
2026-09-20T10:44:21+00:00 card0:1540MHz/100%/0 card1:1336MHz/100%/0 card2:1730MHz/100%/0 card3:1540MHz/100%/0 DC:726W
2026-09-20T10:44:26+00:00 card0:1540MHz/100%/0 card1:1445MHz/100%/0 card2:1336MHz/100%/0 card3:1336MHz/100%/0 DC:746W
2026-09-20T10:44:31+00:00 card0:1730MHz/100%/0 card1:1445MHz/100%/0 card2:1445MHz/100%/0 card3:1445MHz/100%/0 DC:746W
2026-09-20T10:44:36+00:00 card0:1540MHz/100%/0 card1:1336MHz/100%/0 card2:1730MHz/100%/0 card3:1540MHz/100%/0 DC:722W
2026-09-20T10:44:41+00:00 card0:1674MHz/96%/0 card1:1608MHz/99%/0 card2:1608MHz/99%/0 card3:1674MHz/99%/0 DC:740W
2026-09-20T10:44:46+00:00 card0:1730MHz/67%/0 card1:1608MHz/95%/0 card2:1674MHz/99%/0 card3:1674MHz/99%/0 DC:775W
2026-09-20T10:44:51+00:00 card0:1608MHz/99%/0 card1:1608MHz/99%/0 card2:1674MHz/99%/0 card3:1674MHz/100%/0 DC:775W
2026-09-20T10:44:56+00:00 card0:1674MHz/99%/0 card1:1608MHz/100%/0 card2:1730MHz/100%/0 card3:1674MHz/92%/0 DC:775W
2026-09-20T10:45:01+00:00 card0:1674MHz/100%/0 card1:1608MHz/100%/0 card2:1674MHz/51%/0 card3:1674MHz/95%/0 DC:776W
2026-09-20T10:45:06+00:00 card0:1608MHz/99%/0 card1:1608MHz/99%/0 card2:1608MHz/100%/0 card3:1730MHz/100%/0 DC:765W
2026-09-20T10:45:11+00:00 card0:1730MHz/0%/0 card1:1730MHz/0%/0 card2:1730MHz/0%/0 card3:1730MHz/0%/0 DC:777W
2026-09-20T10:45:16+00:00 card0:1730MHz/65%/0 card1:1000MHz/66%/1 card2:1000MHz/58%/1 card3:1000MHz/40%/1 DC:349W
2026-09-20T10:45:22+00:00 card0:1204MHz/100%/0 card1:1336MHz/100%/0 card2:1540MHz/100%/0 card3:1730MHz/100%/0 DC:398W
2026-09-20T10:45:27+00:00 card0:1540MHz/100%/0 card1:1336MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:691W
2026-09-20T10:45:32+00:00 card0:1204MHz/100%/0 card1:1204MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:666W
2026-09-20T10:45:37+00:00 card0:1445MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:685W
2026-09-20T10:45:42+00:00 card0:1540MHz/100%/0 card1:1204MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:683W
2026-09-20T10:45:47+00:00 card0:1336MHz/100%/0 card1:1204MHz/100%/0 card2:1204MHz/100%/0 card3:1730MHz/100%/0 DC:677W
2026-09-20T10:45:52+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1608MHz/100%/0 card3:1204MHz/100%/0 DC:686W
2026-09-20T10:45:57+00:00 card0:1336MHz/100%/0 card1:1204MHz/100%/0 card2:1336MHz/100%/0 card3:1730MHz/100%/0 DC:685W
2026-09-20T10:46:02+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1445MHz/100%/0 DC:705W
2026-09-20T10:46:07+00:00 card0:1445MHz/100%/0 card1:1540MHz/100%/0 card2:1445MHz/100%/0 card3:1730MHz/100%/0 DC:702W
2026-09-20T10:46:12+00:00 card0:1336MHz/100%/0 card1:1204MHz/100%/0 card2:1336MHz/100%/0 card3:1336MHz/100%/0 DC:702W
2026-09-20T10:46:17+00:00 card0:1204MHz/100%/0 card1:1336MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:700W
2026-09-20T10:46:22+00:00 card0:1540MHz/99%/0 card1:1445MHz/99%/0 card2:1608MHz/100%/0 card3:1608MHz/93%/0 DC:769W
2026-09-20T10:46:27+00:00 card0:1540MHz/99%/0 card1:1540MHz/99%/0 card2:1608MHz/76%/0 card3:1540MHz/98%/0 DC:737W
2026-09-20T10:46:32+00:00 card0:1540MHz/99%/0 card1:1540MHz/99%/0 card2:1608MHz/99%/0 card3:1540MHz/99%/0 DC:769W
2026-09-20T10:46:37+00:00 card0:1730MHz/50%/0 card1:1730MHz/44%/0 card2:1730MHz/49%/0 card3:1730MHz/64%/0 DC:769W
2026-09-20T10:46:42+00:00 card0:1540MHz/99%/0 card1:1445MHz/99%/0 card2:1540MHz/99%/0 card3:1608MHz/86%/0 DC:769W
2026-09-20T10:46:47+00:00 card0:1000MHz/1%/0 card1:1000MHz/1%/0 card2:1730MHz/1%/0 card3:1000MHz/73%/1 DC:370W
2026-09-20T10:46:52+00:00 card0:1336MHz/100%/0 card1:1445MHz/100%/0 card2:1540MHz/100%/0 card3:1730MHz/100%/0 DC:354W
2026-09-20T10:46:57+00:00 card0:1730MHz/100%/0 card1:1204MHz/100%/0 card2:1204MHz/100%/0 card3:1204MHz/100%/0 DC:734W
2026-09-20T10:47:02+00:00 card0:1445MHz/100%/0 card1:1730MHz/100%/0 card2:1204MHz/100%/0 card3:1204MHz/100%/0 DC:714W
2026-09-20T10:47:07+00:00 card0:1730MHz/100%/0 card1:1445MHz/100%/0 card2:1336MHz/100%/0 card3:1730MHz/100%/0 DC:722W
2026-09-20T10:47:12+00:00 card0:1445MHz/100%/0 card1:1730MHz/100%/0 card2:1336MHz/100%/0 card3:1540MHz/100%/0 DC:739W
2026-09-20T10:47:17+00:00 card0:1336MHz/100%/0 card1:1204MHz/100%/0 card2:1204MHz/100%/0 card3:1204MHz/100%/0 DC:741W
2026-09-20T10:47:22+00:00 card0:1204MHz/100%/0 card1:1730MHz/100%/0 card2:1445MHz/100%/0 card3:1336MHz/100%/0 DC:742W
2026-09-20T10:47:27+00:00 card0:1204MHz/100%/0 card1:1204MHz/100%/0 card2:1204MHz/100%/0 card3:1730MHz/100%/0 DC:738W
2026-09-20T10:47:32+00:00 card0:1730MHz/100%/0 card1:1204MHz/100%/0 card2:1204MHz/100%/0 card3:1204MHz/100%/0 DC:739W
2026-09-20T10:47:37+00:00 card0:1540MHz/98%/0 card1:1540MHz/99%/0 card2:1540MHz/99%/0 card3:1540MHz/99%/0 DC:742W
2026-09-20T10:47:42+00:00 card0:1540MHz/93%/0 card1:1540MHz/99%/0 card2:1540MHz/99%/0 card3:1540MHz/99%/0 DC:767W
2026-09-20T10:47:47+00:00 card0:1540MHz/99%/0 card1:1540MHz/81%/0 card2:1540MHz/99%/0 card3:1540MHz/99%/0 DC:768W
2026-09-20T10:47:52+00:00 card0:1445MHz/99%/0 card1:1445MHz/94%/0 card2:1540MHz/99%/0 card3:1540MHz/99%/0 DC:708W
2026-09-20T10:47:57+00:00 card0:1540MHz/99%/0 card1:1445MHz/99%/0 card2:1540MHz/99%/0 card3:1540MHz/99%/0 DC:769W
2026-09-20T10:48:02+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:769W
2026-09-20T10:48:07+00:00 card0:1730MHz/3%/0 card1:1000MHz/16%/0 card2:1000MHz/2%/0 card3:1000MHz/0%/0 DC:314W
2026-09-20T10:48:12+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:353W
2026-09-20T10:48:17+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:688W
2026-09-20T10:48:22+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1445MHz/100%/0 DC:688W
2026-09-20T10:48:27+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:684W
2026-09-20T10:48:32+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1336MHz/100%/0 DC:685W
2026-09-20T10:48:37+00:00 card0:1730MHz/100%/0 card1:1204MHz/100%/0 card2:1204MHz/100%/0 card3:1336MHz/100%/0 DC:643W
2026-09-20T10:48:42+00:00 card0:1445MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:692W
2026-09-20T10:48:47+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1445MHz/100%/0 DC:684W
2026-09-20T10:48:52+00:00 card0:1336MHz/100%/0 card1:1204MHz/100%/0 card2:1336MHz/100%/0 card3:1204MHz/100%/0 DC:653W
2026-09-20T10:48:58+00:00 card0:1204MHz/100%/0 card1:1204MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:701W
2026-09-20T10:49:03+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1336MHz/100%/0 DC:702W
2026-09-20T10:49:08+00:00 card0:1730MHz/100%/0 card1:1204MHz/100%/0 card2:1204MHz/100%/0 card3:1336MHz/100%/0 DC:707W
2026-09-20T10:49:13+00:00 card0:1674MHz/100%/0 card1:1608MHz/100%/0 card2:1445MHz/100%/0 card3:1730MHz/100%/0 DC:703W
2026-09-20T10:49:18+00:00 card0:1540MHz/99%/0 card1:1445MHz/99%/0 card2:1608MHz/99%/0 card3:1540MHz/99%/0 DC:768W
2026-09-20T10:49:23+00:00 card0:1540MHz/99%/0 card1:1540MHz/99%/0 card2:1540MHz/100%/0 card3:1608MHz/97%/0 DC:695W
2026-09-20T10:49:28+00:00 card0:1540MHz/99%/0 card1:1445MHz/99%/0 card2:1608MHz/99%/0 card3:1608MHz/99%/0 DC:769W
2026-09-20T10:49:33+00:00 card0:1540MHz/98%/0 card1:1445MHz/99%/0 card2:1540MHz/99%/0 card3:1540MHz/99%/0 DC:768W
2026-09-20T10:49:38+00:00 card0:1540MHz/99%/0 card1:1540MHz/87%/0 card2:1540MHz/99%/0 card3:1540MHz/99%/0 DC:769W
2026-09-20T10:49:43+00:00 card0:1000MHz/36%/1 card1:1000MHz/21%/0 card2:1000MHz/16%/0 card3:1000MHz/11%/0 DC:333W
2026-09-20T10:49:48+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:353W
2026-09-20T10:49:53+00:00 card0:1730MHz/100%/0 card1:1204MHz/100%/0 card2:1204MHz/100%/0 card3:1204MHz/100%/0 DC:731W
2026-09-20T10:49:58+00:00 card0:1336MHz/100%/0 card1:1730MHz/100%/0 card2:1336MHz/100%/0 card3:1204MHz/100%/0 DC:708W
2026-09-20T10:50:03+00:00 card0:1445MHz/100%/0 card1:1608MHz/100%/0 card2:1730MHz/100%/0 card3:1204MHz/100%/0 DC:740W
2026-09-20T10:50:08+00:00 card0:1204MHz/100%/0 card1:1204MHz/100%/0 card2:1336MHz/100%/0 card3:1204MHz/100%/0 DC:738W
2026-09-20T10:50:13+00:00 card0:1336MHz/100%/0 card1:1204MHz/100%/0 card2:1336MHz/100%/0 card3:1336MHz/100%/0 DC:735W
2026-09-20T10:50:18+00:00 card0:1204MHz/100%/0 card1:1204MHz/100%/0 card2:1204MHz/100%/0 card3:1730MHz/100%/0 DC:671W
2026-09-20T10:50:23+00:00 card0:1674MHz/100%/0 card1:1730MHz/100%/0 card2:1540MHz/100%/0 card3:1445MHz/100%/0 DC:736W
2026-09-20T10:50:28+00:00 card0:1336MHz/100%/0 card1:1730MHz/100%/0 card2:1336MHz/100%/0 card3:1204MHz/100%/0 DC:735W
2026-09-20T10:50:33+00:00 card0:1336MHz/100%/0 card1:1445MHz/100%/0 card2:1730MHz/100%/0 card3:1445MHz/100%/0 DC:739W
2026-09-20T10:50:38+00:00 card0:1540MHz/99%/0 card1:1540MHz/99%/0 card2:1540MHz/99%/0 card3:1540MHz/99%/0 DC:769W
2026-09-20T10:50:43+00:00 card0:1540MHz/96%/0 card1:1445MHz/99%/0 card2:1540MHz/99%/0 card3:1540MHz/99%/0 DC:740W
2026-09-20T10:50:48+00:00 card0:1540MHz/98%/0 card1:1445MHz/99%/0 card2:1540MHz/99%/0 card3:1608MHz/99%/0 DC:768W
2026-09-20T10:50:53+00:00 card0:1540MHz/76%/0 card1:1540MHz/98%/0 card2:1540MHz/99%/0 card3:1540MHz/99%/0 DC:768W
2026-09-20T10:50:58+00:00 card0:1540MHz/99%/0 card1:1445MHz/99%/0 card2:1540MHz/99%/0 card3:1540MHz/99%/0 DC:770W
2026-09-20T10:51:03+00:00 card0:1730MHz/4%/0 card1:1730MHz/3%/0 card2:1000MHz/6%/0 card3:1000MHz/0%/0 DC:353W
2026-09-20T10:51:08+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:336W
2026-09-20T10:51:13+00:00 card0:1730MHz/5%/0 card1:1730MHz/0%/0 card2:1730MHz/0%/0 card3:1730MHz/6%/0 DC:339W
2026-09-20T10:51:18+00:00 card0:1540MHz/100%/0 card1:1445MHz/100%/0 card2:1445MHz/100%/0 card3:1730MHz/100%/0 DC:743W
2026-09-20T10:51:23+00:00 card0:1730MHz/100%/0 card1:1445MHz/100%/0 card2:1674MHz/100%/0 card3:1540MHz/100%/0 DC:732W
2026-09-20T10:51:28+00:00 card0:1445MHz/100%/0 card1:1336MHz/100%/0 card2:1445MHz/100%/0 card3:1336MHz/100%/0 DC:744W
2026-09-20T10:51:33+00:00 card0:1730MHz/100%/0 card1:1445MHz/100%/0 card2:1445MHz/100%/0 card3:1445MHz/100%/0 DC:730W
2026-09-20T10:51:38+00:00 card0:1730MHz/100%/0 card1:1445MHz/100%/0 card2:1445MHz/100%/0 card3:1445MHz/100%/0 DC:745W
2026-09-20T10:51:43+00:00 card0:1608MHz/100%/0 card1:1445MHz/100%/0 card2:1445MHz/100%/0 card3:1730MHz/100%/0 DC:728W
2026-09-20T10:51:48+00:00 card0:1445MHz/100%/0 card1:1336MHz/100%/0 card2:1445MHz/100%/0 card3:1730MHz/100%/0 DC:746W
2026-09-20T10:51:53+00:00 card0:1445MHz/100%/0 card1:1336MHz/100%/0 card2:1445MHz/100%/0 card3:1445MHz/100%/0 DC:747W
2026-09-20T10:51:58+00:00 card0:1445MHz/100%/0 card1:1336MHz/100%/0 card2:1445MHz/100%/0 card3:1445MHz/100%/0 DC:747W
2026-09-20T10:52:03+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1540MHz/100%/0 card3:1540MHz/100%/0 DC:749W
2026-09-20T10:52:08+00:00 card0:1445MHz/100%/0 card1:1336MHz/100%/0 card2:1336MHz/100%/0 card3:1730MHz/100%/0 DC:720W
2026-09-20T10:52:13+00:00 card0:1730MHz/64%/0 card1:1608MHz/96%/0 card2:1674MHz/99%/0 card3:1674MHz/99%/0 DC:775W
2026-09-20T10:52:18+00:00 card0:1608MHz/99%/0 card1:1540MHz/99%/0 card2:1608MHz/99%/0 card3:1608MHz/100%/0 DC:776W
2026-09-20T10:52:23+00:00 card0:1608MHz/99%/0 card1:1608MHz/99%/0 card2:1674MHz/99%/0 card3:1674MHz/100%/0 DC:776W
2026-09-20T10:52:28+00:00 card0:1608MHz/100%/0 card1:1608MHz/100%/0 card2:1674MHz/71%/0 card3:1674MHz/98%/0 DC:777W
2026-09-20T10:52:34+00:00 card0:1674MHz/100%/0 card1:1730MHz/100%/0 card2:1608MHz/91%/0 card3:1674MHz/99%/0 DC:776W
2026-09-20T10:52:39+00:00 card0:1540MHz/100%/0 card1:1608MHz/85%/0 card2:1608MHz/99%/0 card3:1674MHz/99%/0 DC:776W
2026-09-20T10:52:44+00:00 card0:1608MHz/99%/0 card1:1608MHz/100%/0 card2:1730MHz/87%/0 card3:1674MHz/93%/0 DC:775W
2026-09-20T10:52:49+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1730MHz/0%/0 card3:1000MHz/16%/0 DC:335W
2026-09-20T10:52:54+00:00 card0:1336MHz/100%/0 card1:1730MHz/100%/0 card2:1336MHz/100%/0 card3:1204MHz/100%/0 DC:339W
2026-09-20T10:52:59+00:00 card0:1730MHz/100%/0 card1:1336MHz/100%/0 card2:1204MHz/100%/0 card3:1204MHz/100%/0 DC:736W
2026-09-20T10:53:04+00:00 card0:1204MHz/100%/0 card1:1000MHz/100%/1 card2:1204MHz/100%/0 card3:1730MHz/100%/0 DC:738W
2026-09-20T10:53:09+00:00 card0:1730MHz/100%/0 card1:1336MHz/100%/0 card2:1540MHz/100%/0 card3:1445MHz/100%/0 DC:738W
2026-09-20T10:53:14+00:00 card0:1336MHz/100%/0 card1:1730MHz/100%/0 card2:1336MHz/100%/0 card3:1445MHz/100%/0 DC:741W
2026-09-20T10:53:19+00:00 card0:1730MHz/100%/0 card1:1336MHz/100%/0 card2:1204MHz/100%/0 card3:1204MHz/100%/0 DC:718W
2026-09-20T10:53:24+00:00 card0:1336MHz/100%/0 card1:1730MHz/100%/0 card2:1445MHz/100%/0 card3:1204MHz/100%/0 DC:713W
2026-09-20T10:53:29+00:00 card0:1730MHz/100%/0 card1:1204MHz/100%/0 card2:1204MHz/100%/0 card3:1204MHz/100%/0 DC:737W
2026-09-20T10:53:34+00:00 card0:1730MHz/100%/0 card1:1445MHz/100%/0 card2:1204MHz/100%/0 card3:1204MHz/100%/0 DC:737W
2026-09-20T10:53:39+00:00 card0:1540MHz/99%/0 card1:1540MHz/99%/0 card2:1540MHz/99%/0 card3:1540MHz/99%/0 DC:741W
2026-09-20T10:53:44+00:00 card0:1540MHz/99%/0 card1:1445MHz/99%/0 card2:1540MHz/99%/0 card3:1445MHz/99%/0 DC:769W
2026-09-20T10:53:49+00:00 card0:1540MHz/99%/0 card1:1445MHz/99%/0 card2:1540MHz/99%/0 card3:1608MHz/99%/0 DC:768W
2026-09-20T10:53:54+00:00 card0:1445MHz/99%/0 card1:1445MHz/99%/0 card2:1608MHz/93%/0 card3:1540MHz/98%/0 DC:770W
2026-09-20T10:53:59+00:00 card0:1540MHz/99%/0 card1:1540MHz/99%/0 card2:1540MHz/99%/0 card3:1540MHz/99%/0 DC:710W
2026-09-20T10:54:04+00:00 card0:1730MHz/0%/0 card1:1730MHz/0%/0 card2:1730MHz/0%/0 card3:1730MHz/0%/0 DC:768W
2026-09-20T10:54:09+00:00 card0:1000MHz/0%/0 card1:1000MHz/7%/0 card2:1000MHz/0%/0 card3:1730MHz/0%/0 DC:337W
2026-09-20T10:54:14+00:00 card0:1730MHz/5%/0 card1:1730MHz/1%/0 card2:1730MHz/12%/0 card3:1000MHz/9%/0 DC:330W
2026-09-20T10:54:19+00:00 card0:1540MHz/100%/0 card1:1336MHz/100%/0 card2:1445MHz/100%/0 card3:1445MHz/100%/0 DC:614W
2026-09-20T10:54:24+00:00 card0:1445MHz/100%/0 card1:1730MHz/100%/0 card2:1445MHz/100%/0 card3:1674MHz/100%/0 DC:744W
2026-09-20T10:54:29+00:00 card0:1540MHz/100%/0 card1:1445MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:745W
2026-09-20T10:54:34+00:00 card0:1336MHz/100%/0 card1:1336MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:745W
2026-09-20T10:54:39+00:00 card0:1730MHz/100%/0 card1:1336MHz/100%/0 card2:1445MHz/100%/0 card3:1336MHz/100%/0 DC:746W
2026-09-20T10:54:44+00:00 card0:1445MHz/100%/0 card1:1730MHz/100%/0 card2:1540MHz/100%/0 card3:1445MHz/100%/0 DC:745W
2026-09-20T10:54:49+00:00 card0:1540MHz/100%/0 card1:1336MHz/100%/0 card2:1336MHz/100%/0 card3:1204MHz/100%/0 DC:728W
2026-09-20T10:54:54+00:00 card0:1445MHz/100%/0 card1:1445MHz/100%/0 card2:1445MHz/100%/0 card3:1336MHz/100%/0 DC:747W
2026-09-20T10:54:59+00:00 card0:1336MHz/100%/0 card1:1204MHz/100%/0 card2:1204MHz/100%/0 card3:1445MHz/100%/0 DC:735W
2026-09-20T10:55:04+00:00 card0:1445MHz/100%/0 card1:1336MHz/100%/0 card2:1445MHz/100%/0 card3:1445MHz/100%/0 DC:746W
2026-09-20T10:55:09+00:00 card0:1540MHz/100%/0 card1:1336MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:747W
2026-09-20T10:55:14+00:00 card0:1730MHz/87%/0 card1:1608MHz/94%/0 card2:1674MHz/99%/0 card3:1674MHz/99%/0 DC:746W
2026-09-20T10:55:19+00:00 card0:1608MHz/99%/0 card1:1540MHz/99%/0 card2:1674MHz/99%/0 card3:1674MHz/100%/0 DC:774W
2026-09-20T10:55:24+00:00 card0:1608MHz/99%/0 card1:1540MHz/99%/0 card2:1608MHz/99%/0 card3:1674MHz/99%/0 DC:762W
2026-09-20T10:55:29+00:00 card0:1674MHz/99%/0 card1:1608MHz/99%/0 card2:1674MHz/100%/0 card3:1674MHz/100%/0 DC:776W
2026-09-20T10:55:34+00:00 card0:1674MHz/100%/0 card1:1608MHz/100%/0 card2:1674MHz/64%/0 card3:1674MHz/98%/0 DC:775W
2026-09-20T10:55:39+00:00 card0:1608MHz/100%/0 card1:1608MHz/76%/0 card2:1674MHz/98%/0 card3:1674MHz/99%/0 DC:773W
2026-09-20T10:55:44+00:00 card0:1674MHz/100%/0 card1:1674MHz/100%/0 card2:1674MHz/91%/0 card3:1674MHz/99%/0 DC:775W
2026-09-20T10:55:49+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:457W
2026-09-20T10:55:54+00:00 card0:1730MHz/76%/0 card1:1000MHz/75%/1 card2:1730MHz/78%/0 card3:1000MHz/55%/1 DC:346W
2026-09-20T10:55:59+00:00 card0:1336MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:316W
2026-09-20T10:56:05+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1336MHz/100%/0 DC:686W
2026-09-20T10:56:10+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1445MHz/99%/0 DC:679W
2026-09-20T10:56:15+00:00 card0:1730MHz/100%/0 card1:1445MHz/100%/0 card2:1608MHz/100%/0 card3:1540MHz/100%/0 DC:637W
2026-09-20T10:56:20+00:00 card0:1204MHz/100%/0 card1:1204MHz/100%/0 card2:1204MHz/100%/0 card3:1730MHz/100%/0 DC:677W
2026-09-20T10:56:25+00:00 card0:1730MHz/100%/0 card1:1204MHz/100%/0 card2:1336MHz/100%/0 card3:1204MHz/100%/0 DC:597W
2026-09-20T10:56:30+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1445MHz/100%/0 card3:1608MHz/100%/0 DC:691W
2026-09-20T10:56:35+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1540MHz/100%/0 card3:1540MHz/100%/0 DC:682W
2026-09-20T10:56:40+00:00 card0:1204MHz/100%/0 card1:1336MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:655W
2026-09-20T10:56:45+00:00 card0:1730MHz/100%/0 card1:1540MHz/100%/0 card2:1445MHz/100%/0 card3:1730MHz/100%/0 DC:709W
2026-09-20T10:56:50+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1336MHz/100%/0 DC:702W
2026-09-20T10:56:55+00:00 card0:1608MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:707W
2026-09-20T10:57:00+00:00 card0:1540MHz/100%/0 card1:1445MHz/97%/0 card2:1540MHz/99%/0 card3:1608MHz/99%/0 DC:685W
2026-09-20T10:57:05+00:00 card0:1730MHz/53%/0 card1:1730MHz/55%/0 card2:1730MHz/50%/0 card3:1730MHz/47%/0 DC:768W
2026-09-20T10:57:10+00:00 card0:1540MHz/99%/0 card1:1445MHz/100%/0 card2:1540MHz/94%/0 card3:1540MHz/99%/0 DC:768W
2026-09-20T10:57:15+00:00 card0:1540MHz/99%/0 card1:1540MHz/99%/0 card2:1540MHz/99%/0 card3:1540MHz/100%/0 DC:770W
2026-09-20T10:57:20+00:00 card0:1540MHz/99%/0 card1:1445MHz/99%/0 card2:1540MHz/93%/0 card3:1540MHz/99%/0 DC:769W
2026-09-20T10:57:25+00:00 card0:1730MHz/0%/0 card1:1730MHz/0%/0 card2:1730MHz/0%/0 card3:1730MHz/0%/0 DC:732W
2026-09-20T10:57:30+00:00 card0:1000MHz/1%/0 card1:1730MHz/0%/0 card2:1730MHz/1%/0 card3:1000MHz/1%/0 DC:337W
2026-09-20T10:57:35+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1730MHz/10%/0 card3:1730MHz/15%/0 DC:328W
2026-09-20T10:57:40+00:00 card0:1445MHz/100%/0 card1:1336MHz/100%/0 card2:1336MHz/100%/0 card3:1730MHz/100%/0 DC:579W
2026-09-20T10:57:45+00:00 card0:1540MHz/100%/0 card1:1204MHz/100%/0 card2:1336MHz/100%/0 card3:1730MHz/100%/0 DC:744W
2026-09-20T10:57:50+00:00 card0:1730MHz/100%/0 card1:1336MHz/100%/0 card2:1540MHz/100%/0 card3:1445MHz/100%/0 DC:745W
2026-09-20T10:57:55+00:00 card0:1445MHz/100%/0 card1:1336MHz/100%/0 card2:1730MHz/100%/0 card3:1540MHz/100%/0 DC:745W
2026-09-20T10:58:00+00:00 card0:1730MHz/100%/0 card1:1608MHz/100%/0 card2:1445MHz/100%/0 card3:1445MHz/100%/0 DC:744W
