2026-09-19T17:57:46+00:00 watchdog v2 start pid 477222 guarding ^/bin/bash /root/night-20260919/serve[.]sh (sclk guard 1; DC envelope guard: >= 1228 W once or >= 1200 W twice, from /root/night-20260919/step2b-cram-smc.log)
2026-09-19T17:57:46+00:00 card0:1730MHz/0%/0 card1:1730MHz/0%/0 card2:1730MHz/0%/0 card3:1730MHz/0%/0
2026-09-19T18:56:08+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/6%/0 card3:1730MHz/85%/0 DC:1008W
2026-09-19T18:56:13+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1004W
2026-09-19T18:56:18+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:1008W
2026-09-19T18:56:23+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1000MHz/77%/1 card3:1730MHz/12%/0 DC:1009W
2026-09-19T18:56:28+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1009W
2026-09-19T18:56:33+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1000MHz/23%/0 DC:434W
2026-09-19T18:56:38+00:00 card0:1730MHz/99%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1008W
2026-09-19T18:56:43+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1000MHz/46%/1 card3:1730MHz/29%/0 DC:1008W
2026-09-19T18:56:48+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1007W
2026-09-19T18:56:53+00:00 card0:1730MHz/99%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1002W
2026-09-19T18:56:59+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1008W
2026-09-19T18:57:04+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0
2026-09-19T18:57:09+00:00 card0:1730MHz/99%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1010W
2026-09-19T18:57:14+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:904W
2026-09-19T18:57:19+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1010W
2026-09-19T18:57:24+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1004W
2026-09-19T18:57:29+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:1010W
2026-09-19T18:57:34+00:00 card0:1730MHz/99%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1007W
2026-09-19T18:57:39+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:993W
2026-09-19T18:57:44+00:00 card0:1730MHz/100%/0 card1:1674MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1008W
2026-09-19T18:57:49+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:998W
2026-09-19T18:57:54+00:00 card0:1730MHz/99%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1006W
2026-09-19T18:57:59+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1006W
2026-09-19T18:58:04+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0
2026-09-19T18:58:09+00:00 card0:1730MHz/87%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:994W
2026-09-19T18:58:14+00:00 card0:1730MHz/0%/0 card1:1730MHz/6%/0 card2:1730MHz/0%/0 card3:1000MHz/0%/0 DC:1006W
2026-09-19T18:58:19+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:332W
2026-09-19T18:58:24+00:00 card0:1674MHz/100%/0 card1:1674MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:357W
2026-09-19T18:58:29+00:00 card0:1730MHz/15%/0 card1:1730MHz/97%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:1095W
2026-09-19T18:58:34+00:00 card0:1730MHz/12%/0 card1:1730MHz/96%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:1008W
2026-09-19T18:58:39+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:1007W
2026-09-19T18:58:44+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:1008W
2026-09-19T18:58:50+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:330W
2026-09-19T18:58:55+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1002W
2026-09-19T18:59:00+00:00 card0:1730MHz/100%/0 card1:1000MHz/37%/1 card2:1730MHz/48%/0 card3:1730MHz/97%/0 DC:1004W
2026-09-19T18:59:05+00:00 card0:1730MHz/97%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:1003W
2026-09-19T18:59:10+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1006W
2026-09-19T18:59:15+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1003W
2026-09-19T18:59:20+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1007W
2026-09-19T18:59:25+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1001W
2026-09-19T18:59:30+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1003W
2026-09-19T18:59:35+00:00 card0:1730MHz/10%/0 card1:1730MHz/97%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:1006W
2026-09-19T18:59:40+00:00 card0:1000MHz/5%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:959W
2026-09-19T18:59:45+00:00 card0:1730MHz/6%/0 card1:1000MHz/4%/0 card2:1730MHz/5%/0 card3:1000MHz/6%/0 DC:338W
2026-09-19T18:59:50+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:803W
2026-09-19T18:59:55+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1000W
2026-09-19T19:00:00+00:00 card0:1730MHz/0%/0 card1:1000MHz/6%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:1004W
2026-09-19T19:00:05+00:00 card0:1730MHz/99%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:916W
2026-09-19T19:00:10+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:1007W
2026-09-19T19:00:15+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:1005W
2026-09-19T19:00:20+00:00 card0:1730MHz/100%/0 card1:1540MHz/100%/0 card2:1540MHz/100%/0 card3:1730MHz/100%/0 DC:331W
2026-09-19T19:00:25+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1091W
2026-09-19T19:00:30+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:999W
2026-09-19T19:00:35+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1008W
2026-09-19T19:00:41+00:00 card0:1730MHz/19%/0 card1:1730MHz/18%/0 card2:1730MHz/19%/0 card3:1730MHz/18%/0 DC:1007W
2026-09-19T19:00:46+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1010W
2026-09-19T19:00:51+00:00 card0:1730MHz/100%/0 card1:1674MHz/100%/0 card2:1730MHz/100%/0 card3:1000MHz/24%/0 DC:1009W
2026-09-19T19:00:56+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:1003W
2026-09-19T19:01:01+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1006W
2026-09-19T19:01:06+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:912W
2026-09-19T19:01:11+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1005W
2026-09-19T19:01:16+00:00 card0:1730MHz/100%/0 card1:1000MHz/28%/0 card2:1730MHz/66%/0 card3:1730MHz/98%/0 DC:1008W
2026-09-19T19:01:21+00:00 card0:1000MHz/39%/1 card1:1730MHz/72%/0 card2:1730MHz/98%/0 card3:1730MHz/99%/0 DC:1006W
2026-09-19T19:01:26+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:1006W
2026-09-19T19:01:31+00:00 card0:1000MHz/0%/0 card1:1730MHz/9%/0 card2:1730MHz/10%/0 card3:1000MHz/0%/0 DC:1005W
2026-09-19T19:01:36+00:00 card0:1730MHz/12%/0 card1:1730MHz/9%/0 card2:1000MHz/1%/0 card3:1000MHz/0%/0 DC:561W
2026-09-19T19:01:41+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:330W
2026-09-19T19:01:46+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1000W
2026-09-19T19:01:51+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:919W
2026-09-19T19:01:56+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:998W
2026-09-19T19:02:01+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1002W
2026-09-19T19:02:06+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1002W
2026-09-19T19:02:11+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:998W
2026-09-19T19:02:16+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1002W
2026-09-19T19:02:21+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1001W
2026-09-19T19:02:26+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:999W
2026-09-19T19:02:32+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:1006W
2026-09-19T19:02:37+00:00 card0:1730MHz/8%/0 card1:1730MHz/93%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:1002W
2026-09-19T19:02:42+00:00 card0:1730MHz/100%/0 card1:1000MHz/40%/1 card2:1730MHz/26%/0 card3:1730MHz/97%/0 DC:1002W
2026-09-19T19:02:47+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1002W
2026-09-19T19:02:52+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1005W
2026-09-19T19:02:57+00:00 card0:1730MHz/93%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:1005W
2026-09-19T19:03:02+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1000MHz/46%/1 card3:1730MHz/29%/0 DC:1004W
2026-09-19T19:03:07+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1004W
2026-09-19T19:03:12+00:00 card0:1730MHz/93%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:1005W
2026-09-19T19:03:17+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1003W
2026-09-19T19:03:22+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1001W
2026-09-19T19:03:27+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1000MHz/25%/0 card3:1730MHz/24%/0 DC:1000W
2026-09-19T19:03:32+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1001W
2026-09-19T19:03:37+00:00 card0:1730MHz/100%/0 card1:1674MHz/100%/0 card2:1730MHz/14%/0 card3:1730MHz/80%/0 DC:1004W
2026-09-19T19:03:42+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0
2026-09-19T19:03:47+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1007W
2026-09-19T19:03:52+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/100%/0 DC:1006W
2026-09-19T19:03:57+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1005W
2026-09-19T19:04:02+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1004W
2026-09-19T19:04:07+00:00 card0:1000MHz/41%/1 card1:1730MHz/40%/0 card2:1730MHz/97%/0 card3:1730MHz/99%/0 DC:1006W
2026-09-19T19:04:12+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1004W
2026-09-19T19:04:17+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1002W
2026-09-19T19:04:22+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1005W
2026-09-19T19:04:28+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1001W
2026-09-19T19:04:33+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:820W
2026-09-19T19:04:38+00:00 card0:1730MHz/10%/0 card1:1730MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:334W
2026-09-19T19:04:43+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:994W
2026-09-19T19:04:48+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:999W
2026-09-19T19:04:53+00:00 card0:1730MHz/99%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:984W
2026-09-19T19:04:58+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:998W
2026-09-19T19:05:03+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1005W
2026-09-19T19:05:08+00:00 card0:1730MHz/100%/0 card1:1730MHz/21%/0 card2:1730MHz/75%/0 card3:1730MHz/98%/0 DC:868W
2026-09-19T19:05:13+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:1005W
2026-09-19T19:05:18+00:00 card0:1730MHz/99%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1003W
2026-09-19T19:05:23+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1007W
2026-09-19T19:05:28+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:952W
2026-09-19T19:05:33+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:996W
2026-09-19T19:05:38+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1004W
2026-09-19T19:05:43+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1000MHz/22%/0 DC:1002W
2026-09-19T19:05:48+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:996W
2026-09-19T19:05:53+00:00 card0:1730MHz/10%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:325W
2026-09-19T19:05:58+00:00 card0:1730MHz/100%/0 card1:1608MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:339W
2026-09-19T19:06:03+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:995W
2026-09-19T19:06:08+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:995W
2026-09-19T19:06:14+00:00 card0:1730MHz/99%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:944W
2026-09-19T19:06:19+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:996W
2026-09-19T19:06:24+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:999W
2026-09-19T19:06:29+00:00 card0:1730MHz/9%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:338W
2026-09-19T19:06:34+00:00 card0:1730MHz/9%/0 card1:1730MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:333W
2026-09-19T19:06:39+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/9%/0 DC:1000W
2026-09-19T19:06:44+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:998W
2026-09-19T19:06:49+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1005W
2026-09-19T19:06:54+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1004W
2026-09-19T19:06:59+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1000MHz/29%/0 DC:1006W
2026-09-19T19:07:04+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/6%/0 DC:1003W
2026-09-19T19:07:09+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1006W
2026-09-19T19:07:14+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1006W
2026-09-19T19:07:19+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1004W
2026-09-19T19:07:24+00:00 card0:1730MHz/87%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:1005W
2026-09-19T19:07:29+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:335W
2026-09-19T19:07:34+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:892W
2026-09-19T19:07:39+00:00 card0:1000MHz/23%/0 card1:1730MHz/72%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:1000W
2026-09-19T19:07:44+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1000MHz/30%/1 DC:999W
2026-09-19T19:07:49+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:996W
2026-09-19T19:07:54+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1004W
2026-09-19T19:07:59+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1004W
2026-09-19T19:08:05+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:1006W
2026-09-19T19:08:10+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:333W
2026-09-19T19:08:15+00:00 card0:1730MHz/100%/0 card1:1000MHz/100%/1 card2:1730MHz/5%/0 card3:1730MHz/89%/0 DC:782W
2026-09-19T19:08:20+00:00 card0:1730MHz/100%/0 card1:1000MHz/89%/2 card2:1730MHz/6%/0 card3:1730MHz/92%/0 DC:923W
2026-09-19T19:08:25+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1000W
2026-09-19T19:08:30+00:00 card0:1730MHz/100%/0 card1:1000MHz/78%/1 card2:1730MHz/16%/0 card3:1730MHz/94%/0 DC:994W
2026-09-19T19:08:35+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:993W
2026-09-19T19:08:40+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1000MHz/12%/0 DC:972W
2026-09-19T19:08:45+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1000W
2026-09-19T19:08:50+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:60W
2026-09-19T19:08:55+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:998W
2026-09-19T19:09:00+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/100%/0 DC:1001W
2026-09-19T19:09:05+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1002W
2026-09-19T19:09:10+00:00 card0:1000MHz/54%/1 card1:1730MHz/37%/0 card2:1730MHz/95%/0 card3:1730MHz/99%/0 DC:1003W
2026-09-19T19:09:15+00:00 card0:1730MHz/99%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1000W
2026-09-19T19:09:20+00:00 card0:1730MHz/4%/0 card1:1730MHz/11%/0 card2:1730MHz/9%/0 card3:1000MHz/0%/0 DC:335W
2026-09-19T19:09:25+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:928W
2026-09-19T19:09:30+00:00 card0:1730MHz/100%/0 card1:1000MHz/44%/1 card2:1730MHz/17%/0 card3:1730MHz/96%/0 DC:1008W
2026-09-19T19:09:35+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1000MHz/46%/1 DC:1009W
2026-09-19T19:09:40+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1008W
2026-09-19T19:09:45+00:00 card0:1730MHz/100%/0 card1:1674MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1010W
2026-09-19T19:09:50+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:917W
2026-09-19T19:09:56+00:00 card0:1000MHz/25%/0 card1:1730MHz/70%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:1003W
2026-09-19T19:10:01+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1010W
2026-09-19T19:10:06+00:00 card0:1730MHz/10%/0 card1:1730MHz/95%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:1011W
2026-09-19T19:10:11+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:914W
2026-09-19T19:10:16+00:00 card0:1730MHz/100%/0 card1:1000MHz/16%/0 card2:1730MHz/58%/0 card3:1730MHz/98%/0 DC:1015W
2026-09-19T19:10:21+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1014W
2026-09-19T19:10:26+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1014W
2026-09-19T19:10:31+00:00 card0:1730MHz/100%/0 card1:1730MHz/9%/0 card2:1730MHz/79%/0 card3:1730MHz/99%/0 DC:1013W
2026-09-19T19:10:36+00:00 card0:1730MHz/99%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1011W
