2026-09-19T15:17:45+00:00 watchdog v2 start pid 259565 guarding ^/bin/bash /root/night-20260919/serve[.]sh (sclk guard 1; DC envelope guard: >= 1228 W once or >= 1200 W twice, from /root/night-20260919/step2-chat-smc.log)
2026-09-19T15:17:45+00:00 card0:1730MHz/0%/0 card1:1730MHz/0%/0 card2:1730MHz/0%/0 card3:1730MHz/0%/0
2026-09-19T15:32:13+00:00 card0:1730MHz/98%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:964W
2026-09-19T15:32:18+00:00 card0:1730MHz/97%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:342W
2026-09-19T15:32:23+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:964W
2026-09-19T15:32:28+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1000MHz/53%/1 DC:962W
2026-09-19T15:32:33+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:967W
2026-09-19T15:32:38+00:00 card0:1000MHz/91%/1 card1:1000MHz/5%/0 card2:1730MHz/65%/0 card3:1730MHz/98%/0 DC:959W
2026-09-19T15:32:43+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/100%/0 DC:961W
2026-09-19T15:32:49+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:965W
2026-09-19T15:32:54+00:00 card0:1730MHz/6%/0 card1:1730MHz/96%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:961W
2026-09-19T15:32:59+00:00 card0:1730MHz/2%/0 card1:1730MHz/93%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:956W
2026-09-19T15:33:04+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:960W
2026-09-19T15:33:09+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:962W
2026-09-19T15:33:14+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/100%/0 DC:962W
2026-09-19T15:33:19+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1000MHz/45%/1 DC:920W
2026-09-19T15:33:24+00:00 card0:1730MHz/99%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:959W
2026-09-19T15:33:29+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1000MHz/10%/0 DC:963W
2026-09-19T15:33:34+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:968W
2026-09-19T15:33:39+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/100%/0 DC:952W
2026-09-19T15:33:44+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:963W
2026-09-19T15:33:49+00:00 card0:1730MHz/7%/0 card1:1730MHz/90%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:965W
2026-09-19T15:33:54+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:961W
2026-09-19T15:33:59+00:00 card0:1730MHz/9%/0 card1:1730MHz/97%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:344W
2026-09-19T15:34:04+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:966W
2026-09-19T15:34:09+00:00 card0:1730MHz/21%/0 card1:1730MHz/97%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:963W
2026-09-19T15:34:14+00:00 card0:1730MHz/100%/0 card1:1000MHz/22%/0 card2:1730MHz/6%/0 card3:1730MHz/93%/0 DC:943W
2026-09-19T15:34:19+00:00 card0:1730MHz/97%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:919W
2026-09-19T15:34:24+00:00 card0:1000MHz/24%/0 card1:1730MHz/8%/0 card2:1730MHz/92%/0 card3:1730MHz/99%/0 DC:954W
2026-09-19T15:34:29+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/100%/0 DC:945W
2026-09-19T15:34:35+00:00 card0:1730MHz/100%/0 card1:1540MHz/100%/0 card2:1608MHz/100%/0 card3:1730MHz/100%/0 DC:922W
2026-09-19T15:34:40+00:00 card0:1730MHz/100%/0 card1:1445MHz/100%/0 card2:1540MHz/100%/0 card3:1730MHz/100%/0 DC:1004W
2026-09-19T15:34:45+00:00 card0:1540MHz/100%/0 card1:1445MHz/100%/0 card2:1540MHz/100%/0 card3:1674MHz/100%/0 DC:1003W
2026-09-19T15:34:50+00:00 card0:1674MHz/100%/0 card1:1730MHz/100%/0 card2:1540MHz/100%/0 card3:1608MHz/100%/0 DC:1088W
2026-09-19T15:34:55+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:998W
2026-09-19T15:35:00+00:00 card0:1730MHz/17%/0 card1:1730MHz/17%/0 card2:1730MHz/15%/0 card3:1730MHz/15%/0 DC:1055W
2026-09-19T15:35:05+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/100%/0 DC:764W
2026-09-19T15:35:10+00:00 card0:1000MHz/2%/0 card1:1000MHz/5%/0 card2:1730MHz/0%/0 card3:1000MHz/0%/0 DC:962W
2026-09-19T15:35:15+00:00 card0:1730MHz/100%/0 card1:1608MHz/100%/0 card2:1608MHz/100%/0 card3:1540MHz/100%/0 DC:951W
2026-09-19T15:35:20+00:00 card0:1608MHz/100%/0 card1:1608MHz/100%/0 card2:1540MHz/100%/0 card3:1608MHz/100%/0 DC:1087W
2026-09-19T15:35:25+00:00 card0:1540MHz/100%/0 card1:1730MHz/100%/0 card2:1540MHz/100%/0 card3:1540MHz/100%/0 DC:1004W
2026-09-19T15:35:30+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:1082W
2026-09-19T15:35:35+00:00 card0:1674MHz/100%/0 card1:1540MHz/100%/0 card2:1540MHz/100%/0 card3:1608MHz/100%/0 DC:961W
2026-09-19T15:35:40+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:1089W
2026-09-19T15:35:45+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1674MHz/100%/0 DC:1090W
2026-09-19T15:35:50+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:966W
2026-09-19T15:35:55+00:00 card0:1730MHz/98%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:961W
2026-09-19T15:36:00+00:00 card0:1674MHz/100%/0 card1:1608MHz/100%/0 card2:1540MHz/100%/0 card3:1608MHz/100%/0 DC:916W
2026-09-19T15:36:05+00:00 card0:1540MHz/100%/0 card1:1540MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1086W
2026-09-19T15:36:10+00:00 card0:1730MHz/100%/0 card1:1000MHz/35%/1 card2:1000MHz/1%/0 card3:1000MHz/0%/0 DC:1008W
2026-09-19T15:36:15+00:00 card0:1540MHz/100%/0 card1:1540MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:967W
2026-09-19T15:36:20+00:00 card0:1608MHz/100%/0 card1:1608MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:1046W
2026-09-19T15:36:25+00:00 card0:1608MHz/100%/0 card1:1674MHz/100%/0 card2:1730MHz/100%/0 card3:1674MHz/100%/0 DC:965W
2026-09-19T15:36:31+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:896W
2026-09-19T15:36:36+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:966W
2026-09-19T15:36:41+00:00 card0:1730MHz/99%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:962W
2026-09-19T15:36:46+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:964W
2026-09-19T15:36:51+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:340W
2026-09-19T15:36:56+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1000MHz/10%/0 card3:1000MHz/0%/0 DC:1087W
2026-09-19T15:37:01+00:00 card0:1730MHz/100%/0 card1:1674MHz/100%/0 card2:1540MHz/100%/0 card3:1540MHz/100%/0 DC:1036W
2026-09-19T15:37:06+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1730MHz/100%/0 card3:1540MHz/100%/0 DC:998W
2026-09-19T15:37:11+00:00 card0:1540MHz/100%/0 card1:1674MHz/100%/0 card2:1730MHz/100%/0 card3:1540MHz/100%/0 DC:1088W
2026-09-19T15:37:16+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:1090W
2026-09-19T15:37:21+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1730MHz/0%/0 DC:879W
2026-09-19T15:37:26+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:965W
2026-09-19T15:37:31+00:00 card0:1674MHz/100%/0 card1:1540MHz/100%/0 card2:1540MHz/100%/0 card3:1674MHz/100%/0 DC:382W
2026-09-19T15:37:36+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1540MHz/100%/0 card3:1608MHz/100%/0 DC:959W
2026-09-19T15:37:41+00:00 card0:1540MHz/100%/0 card1:1674MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1088W
2026-09-19T15:37:46+00:00 card0:1730MHz/100%/0 card1:1540MHz/100%/0 card2:1540MHz/100%/0 card3:1730MHz/100%/0 DC:1004W
2026-09-19T15:37:51+00:00 card0:1540MHz/100%/0 card1:1445MHz/100%/0 card2:1608MHz/100%/0 card3:1674MHz/100%/0 DC:1087W
2026-09-19T15:37:56+00:00 card0:1608MHz/100%/0 card1:1445MHz/100%/0 card2:1540MHz/100%/0 card3:1540MHz/100%/0 DC:966W
2026-09-19T15:38:01+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:1054W
2026-09-19T15:38:06+00:00 card0:1730MHz/18%/0 card1:1730MHz/18%/0 card2:1730MHz/18%/0 card3:1730MHz/18%/0 DC:964W
2026-09-19T15:38:11+00:00 card0:1730MHz/19%/0 card1:1730MHz/19%/0 card2:1730MHz/18%/0 card3:1730MHz/70%/0 DC:959W
2026-09-19T15:38:16+00:00 card0:1730MHz/19%/0 card1:1730MHz/19%/0 card2:1730MHz/19%/0 card3:1730MHz/18%/0 DC:962W
2026-09-19T15:38:22+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:963W
2026-09-19T15:38:27+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:959W
2026-09-19T15:38:32+00:00 card0:1730MHz/95%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:963W
2026-09-19T15:38:37+00:00 card0:1730MHz/91%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:964W
2026-09-19T15:38:42+00:00 card0:1730MHz/88%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:965W
2026-09-19T15:38:47+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:959W
2026-09-19T15:38:52+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:960W
2026-09-19T15:38:57+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:964W
2026-09-19T15:39:02+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:965W
2026-09-19T15:39:07+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1000MHz/48%/1 DC:959W
2026-09-19T15:39:12+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:965W
2026-09-19T15:39:17+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:922W
2026-09-19T15:39:22+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:962W
2026-09-19T15:39:27+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:964W
2026-09-19T15:39:32+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:950W
2026-09-19T15:39:37+00:00 card0:1730MHz/100%/0 card1:1000MHz/7%/0 card2:1730MHz/64%/0 card3:1730MHz/98%/0 DC:923W
2026-09-19T15:39:42+00:00 card0:1730MHz/3%/0 card1:1730MHz/2%/0 card2:1730MHz/2%/0 card3:1730MHz/1%/0 DC:954W
2026-09-19T15:39:47+00:00 card0:1608MHz/100%/0 card1:1445MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:969W
2026-09-19T15:39:52+00:00 card0:1540MHz/100%/0 card1:1608MHz/100%/0 card2:1674MHz/100%/0 card3:1674MHz/100%/0 DC:1033W
2026-09-19T15:39:57+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/100%/0 DC:1089W
2026-09-19T15:40:02+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1540MHz/100%/0 card3:1608MHz/100%/0 DC:963W
2026-09-19T15:40:07+00:00 card0:1674MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1608MHz/100%/0 DC:982W
2026-09-19T15:40:13+00:00 card0:1540MHz/100%/0 card1:1608MHz/100%/0 card2:1540MHz/100%/0 card3:1608MHz/100%/0 DC:1091W
2026-09-19T15:40:18+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1730MHz/0%/0 card3:1000MHz/2%/0 DC:656W
2026-09-19T15:40:23+00:00 card0:1730MHz/100%/0 card1:1445MHz/100%/0 card2:1540MHz/100%/0 card3:1674MHz/100%/0 DC:967W
2026-09-19T15:40:28+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1540MHz/100%/0 card3:1540MHz/100%/0 DC:1088W
2026-09-19T15:40:33+00:00 card0:1540MHz/100%/0 card1:1608MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:1034W
2026-09-19T15:40:38+00:00 card0:1674MHz/100%/0 card1:1730MHz/100%/0 card2:1540MHz/100%/0 card3:1608MHz/100%/0 DC:1037W
2026-09-19T15:40:43+00:00 card0:1540MHz/100%/0 card1:1445MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:967W
2026-09-19T15:40:48+00:00 card0:1730MHz/100%/0 card1:1674MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:960W
2026-09-19T15:40:53+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1000MHz/8%/0 card3:1730MHz/56%/0 DC:1092W
2026-09-19T15:40:58+00:00 card0:1730MHz/100%/0 card1:1000MHz/4%/0 card2:1730MHz/62%/0 card3:1730MHz/99%/0 DC:973W
2026-09-19T15:41:03+00:00 card0:1730MHz/51%/0 card1:1730MHz/98%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:970W
2026-09-19T15:41:08+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:972W
2026-09-19T15:41:13+00:00 card0:1730MHz/9%/0 card1:1000MHz/8%/0 card2:1730MHz/4%/0 card3:1000MHz/0%/0 DC:967W
2026-09-19T15:41:18+00:00 card0:1608MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1540MHz/100%/0 DC:1086W
2026-09-19T15:41:23+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/14%/0 DC:1072W
2026-09-19T15:41:28+00:00 card0:1730MHz/100%/0 card1:1608MHz/100%/0 card2:1540MHz/100%/0 card3:1540MHz/100%/0 DC:948W
2026-09-19T15:41:33+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/100%/0 DC:1089W
2026-09-19T15:41:38+00:00 card0:1540MHz/100%/0 card1:1445MHz/100%/0 card2:1540MHz/100%/0 card3:1730MHz/100%/0 DC:968W
2026-09-19T15:41:43+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1540MHz/100%/0 card3:1608MHz/100%/0 DC:967W
2026-09-19T15:41:48+00:00 card0:1000MHz/0%/0 card1:1730MHz/76%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:658W
2026-09-19T15:41:53+00:00 card0:1730MHz/2%/0 card1:1730MHz/84%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:970W
2026-09-19T15:41:58+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/100%/0 DC:965W
2026-09-19T15:42:04+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:969W
2026-09-19T15:42:09+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:966W
2026-09-19T15:42:14+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:968W
2026-09-19T15:42:19+00:00 card0:1540MHz/100%/0 card1:1445MHz/100%/0 card2:1540MHz/100%/0 card3:1608MHz/100%/0 DC:761W
2026-09-19T15:42:24+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1002W
2026-09-19T15:42:29+00:00 card0:1608MHz/100%/0 card1:1674MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1034W
2026-09-19T15:42:34+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1540MHz/100%/0 card3:1540MHz/100%/0 DC:1075W
2026-09-19T15:42:39+00:00 card0:1540MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1674MHz/100%/0 DC:1057W
2026-09-19T15:42:44+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:991W
2026-09-19T15:42:49+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:684W
2026-09-19T15:42:54+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:959W
2026-09-19T15:42:59+00:00 card0:1000MHz/100%/1 card1:1000MHz/5%/0 card2:1730MHz/81%/0 card3:1730MHz/99%/0 DC:967W
2026-09-19T15:43:04+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/100%/0 DC:970W
2026-09-19T15:43:09+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:966W
2026-09-19T15:43:14+00:00 card0:1730MHz/28%/0 card1:1730MHz/97%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:967W
2026-09-19T15:43:19+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:967W
2026-09-19T15:43:24+00:00 card0:1730MHz/91%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:968W
2026-09-19T15:43:29+00:00 card0:1730MHz/100%/0 card1:1000MHz/11%/0 card2:1730MHz/10%/0 card3:1730MHz/97%/0 DC:968W
2026-09-19T15:43:34+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/100%/0 DC:966W
2026-09-19T15:43:39+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:968W
2026-09-19T15:43:44+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:971W
2026-09-19T15:43:49+00:00 card0:1730MHz/99%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:970W
2026-09-19T15:43:55+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:970W
2026-09-19T15:44:00+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:971W
2026-09-19T15:44:05+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:969W
2026-09-19T15:44:10+00:00 card0:1000MHz/6%/0 card1:1730MHz/73%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:968W
2026-09-19T15:44:15+00:00 card0:1730MHz/1%/0 card1:1730MHz/93%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:930W
2026-09-19T15:44:20+00:00 card0:1730MHz/100%/0 card1:1000MHz/21%/0 card2:1730MHz/10%/0 card3:1730MHz/94%/0 DC:968W
2026-09-19T15:44:25+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1000MHz/15%/0 DC:969W
2026-09-19T15:44:30+00:00 card0:1608MHz/100%/0 card1:1674MHz/100%/0 card2:1730MHz/100%/0 card3:1608MHz/100%/0 DC:970W
2026-09-19T15:44:35+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:967W
2026-09-19T15:44:40+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:975W
2026-09-19T15:44:45+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:1089W
2026-09-19T15:44:50+00:00 card0:1540MHz/100%/0 card1:1445MHz/100%/0 card2:1608MHz/100%/0 card3:1730MHz/100%/0 DC:969W
2026-09-19T15:44:55+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:1057W
2026-09-19T15:45:00+00:00 card0:1608MHz/100%/0 card1:1730MHz/100%/0 card2:1540MHz/100%/0 card3:1608MHz/100%/0 DC:1091W
2026-09-19T15:45:05+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1540MHz/100%/0 card3:1540MHz/100%/0 DC:1091W
2026-09-19T15:45:10+00:00 card0:1730MHz/100%/0 card1:1000MHz/16%/0 card2:1730MHz/38%/0 card3:1730MHz/98%/0 DC:862W
2026-09-19T15:45:15+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:962W
2026-09-19T15:45:20+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:933W
2026-09-19T15:45:25+00:00 card0:1000MHz/48%/1 card1:1730MHz/1%/0 card2:1730MHz/85%/0 card3:1730MHz/99%/0 DC:937W
2026-09-19T15:45:30+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:968W
2026-09-19T15:45:35+00:00 card0:1730MHz/98%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:968W
2026-09-19T15:45:40+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:968W
2026-09-19T15:45:46+00:00 card0:1730MHz/8%/0 card1:1730MHz/10%/0 card2:1000MHz/2%/0 card3:1000MHz/0%/0 DC:949W
2026-09-19T15:45:51+00:00 card0:1540MHz/100%/0 card1:1608MHz/100%/0 card2:1674MHz/100%/0 card3:1608MHz/100%/0 DC:1087W
2026-09-19T15:45:56+00:00 card0:1730MHz/100%/0 card1:1674MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1087W
2026-09-19T15:46:01+00:00 card0:1608MHz/100%/0 card1:1608MHz/100%/0 card2:1540MHz/100%/0 card3:1540MHz/100%/0 DC:970W
2026-09-19T15:46:06+00:00 card0:1730MHz/100%/0 card1:1540MHz/100%/0 card2:1540MHz/100%/0 card3:1730MHz/100%/0 DC:1089W
2026-09-19T15:46:11+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1540MHz/100%/0 card3:1608MHz/100%/0 DC:964W
2026-09-19T15:46:16+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:981W
2026-09-19T15:46:21+00:00 card0:1608MHz/100%/0 card1:1674MHz/100%/0 card2:1730MHz/100%/0 card3:1608MHz/100%/0 DC:1091W
2026-09-19T15:46:26+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1000MHz/81%/1 DC:726W
2026-09-19T15:46:31+00:00 card0:1730MHz/83%/0 card1:1730MHz/98%/0 card2:1730MHz/91%/0 card3:1730MHz/83%/0 DC:970W
2026-09-19T15:46:36+00:00 card0:1730MHz/100%/0 card1:1000MHz/29%/0 card2:1730MHz/1%/0 card3:1730MHz/91%/0 DC:974W
2026-09-19T15:46:41+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:970W
2026-09-19T15:46:46+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:973W
